donor,path,change_type,previous_sha256,current_sha256
whitedns_cleanip,cores/adaptive_throttle.py,same,ef00893b370885d3293a9a7e3db51ddb65920eeebf61ea8b2dd9fa5ce759f8a4,ef00893b370885d3293a9a7e3db51ddb65920eeebf61ea8b2dd9fa5ce759f8a4
whitedns_cleanip,cores/autotuner.py,same,426251c4703a8cdd69a526c17dff8ebe1f9e8fcb848405f7769c2767d06f490c,426251c4703a8cdd69a526c17dff8ebe1f9e8fcb848405f7769c2767d06f490c
whitedns_cleanip,cores/desync_core.py,same,ecca329a986dc5f425750dad48ddcd32bff5ccbd011831a8b2d602585f5d00cf,ecca329a986dc5f425750dad48ddcd32bff5ccbd011831a8b2d602585f5d00cf
whitedns_cleanip,cores/desync_scanner.py,same,cd34eb559f682fcee6b59b3f8e4f087df7ff07051fe444454e499697fbd46581,cd34eb559f682fcee6b59b3f8e4f087df7ff07051fe444454e499697fbd46581
whitedns_cleanip,cores/http_scanner.py,same,27b41f7cf6580445c3545b01e4c6c6c0bb950ccff674123a70f6795d3f53c1e2,27b41f7cf6580445c3545b01e4c6c6c0bb950ccff674123a70f6795d3f53c1e2
whitedns_cleanip,cores/mmdf_engine.py,same,5cac015ada326576a0dc038b8b3a44f2221d9d3fc65e85f78f0da339be6e81d8,5cac015ada326576a0dc038b8b3a44f2221d9d3fc65e85f78f0da339be6e81d8
whitedns_cleanip,cores/nmap_resolver.py,same,82d9086d1895eca60ca23295c8f6f1da9e00969814cc39ec6d62e471d7ca755a,82d9086d1895eca60ca23295c8f6f1da9e00969814cc39ec6d62e471d7ca755a
whitedns_cleanip,cores/package_check.py,same,6c16b1a2b6c7a8c8e703a6c0f3d630f70c8cd414e90747adc04c9ab8ad448b9b,6c16b1a2b6c7a8c8e703a6c0f3d630f70c8cd414e90747adc04c9ab8ad448b9b
whitedns_cleanip,cores/scanner.py,same,65e411ca04e73b499ee70dbbc21e26ba00cad856466e7c031c4bf776a68d348f,65e411ca04e73b499ee70dbbc21e26ba00cad856466e7c031c4bf776a68d348f
whitedns_cleanip,cores/smoke.py,same,f7c385148fce817d82958c5304c95bcab3adf975ae3ab7f41c3b5cd0d4d0ced6,f7c385148fce817d82958c5304c95bcab3adf975ae3ab7f41c3b5cd0d4d0ced6
whitedns_cleanip,cores/sni_scanner.py,same,a1ef3d98fd24c7b938c9785dd4977df14ff4a18b29af5c100ab7d604575a0da5,a1ef3d98fd24c7b938c9785dd4977df14ff4a18b29af5c100ab7d604575a0da5
whitedns_cleanip,cores/socks5_scanner.py,same,0e7b26cf7529676d7dd4dc1ea144ef5824921e4b63590a6a0fa1d3def623d045,0e7b26cf7529676d7dd4dc1ea144ef5824921e4b63590a6a0fa1d3def623d045
whitedns_cleanip,cores/ui.py,same,f343be61a6e7edea207ecf0945caaadfb8d988c4f6ccc77d20ffd8cdf9f95e56,f343be61a6e7edea207ecf0945caaadfb8d988c4f6ccc77d20ffd8cdf9f95e56
whitedns_cleanip,cores/ui_asn.py,same,75139135946b8424be6c75f448dc33546ec77d2556d44806e92fb634b79a8d6a,75139135946b8424be6c75f448dc33546ec77d2556d44806e92fb634b79a8d6a
whitedns_cleanip,cores/ui_dpi.py,same,93721f1a8265be10b08e4c9bafb67fe872ba24014d0484ee9d2b43ff0ac217ad,93721f1a8265be10b08e4c9bafb67fe872ba24014d0484ee9d2b43ff0ac217ad
whitedns_cleanip,cores/ui_layout.py,same,47e36147929501edc4db6c99820e47c49433b929073e62a96c1fc05249eaf8e6,47e36147929501edc4db6c99820e47c49433b929073e62a96c1fc05249eaf8e6
whitedns_cleanip,cores/ui_scan.py,same,4c269050f7771a893bd5a90ecbdbde214added395f96f9db9671e789d280432b,4c269050f7771a893bd5a90ecbdbde214added395f96f9db9671e789d280432b
whitedns_cleanip,cores/ui_tools.py,same,f33e3d3c7b49930ad413bdcb6985f821bdec46c5a84b4d00a8efc605c1b1bc64,f33e3d3c7b49930ad413bdcb6985f821bdec46c5a84b4d00a8efc605c1b1bc64
whitedns_cleanip,cores/white_core.py,same,1251f376184ad21aa0a9f77b3f45f35c4d8375975b1cf1fdc6ad8adc36d6a206,1251f376184ad21aa0a9f77b3f45f35c4d8375975b1cf1fdc6ad8adc36d6a206
whitedns_cleanip,docs/releases/v1.3.7.md,removed,f49b51d99ff1cabe4eaf3ac24a9f97557f30580b8dd3dcc1bf319c310cccf31e,n/a
whitedns_cleanip,docs/superpowers/plans/2026-07-17-robust-speed-test.md,removed,b4cfebef69e0c0b58653bbea635a49d7704b6855993cf6e723efa5313b186c85,n/a
whitedns_cleanip,docs/superpowers/specs/2026-07-17-robust-speed-test-design.md,removed,3fca0f68c164bf5acfed3adfe0b7d3783ec01265d22183ffa920b49405522935,n/a
whitedns_cleanip,go.mod,same,f320ba67df963bf9a4d4e2371e4086725cab8e0773103978b180d2e5d929c8bc,f320ba67df963bf9a4d4e2371e4086725cab8e0773103978b180d2e5d929c8bc
whitedns_cleanip,go.sum,same,4d274ca02190bbaa4d58a3fb33c47cb97dc4c37ab19ce579b9684bde79652d71,4d274ca02190bbaa4d58a3fb33c47cb97dc4c37ab19ce579b9684bde79652d71
whitedns_cleanip,internal/asn/engine.go,same,5dadb3a5c223dc6959980ebc96212ba5e1917426785241a00b50b14b3d821e33,5dadb3a5c223dc6959980ebc96212ba5e1917426785241a00b50b14b3d821e33
whitedns_cleanip,internal/asn/engine_test.go,same,08dc99349a484d907d379c4fcb908eddcccb245e570ae10ed7d115b85c9101c8,08dc99349a484d907d379c4fcb908eddcccb245e570ae10ed7d115b85c9101c8
whitedns_cleanip,internal/asnexport/export.go,same,9a8374861eb9ea0654c867ed1c66e36853dd73969dfa42bd6f67d5bd03f79e95,9a8374861eb9ea0654c867ed1c66e36853dd73969dfa42bd6f67d5bd03f79e95
whitedns_cleanip,internal/bridge/nmap.go,same,178db1681c20ba84a0ef6d4b7c46a9a61bf7b53d755847b40fd32cd78772532e,178db1681c20ba84a0ef6d4b7c46a9a61bf7b53d755847b40fd32cd78772532e
whitedns_cleanip,internal/bridge/python.go,same,21440e187980100354afd2907678bc8ecf2c8a5c2531d1439409f74db18924e1,21440e187980100354afd2907678bc8ecf2c8a5c2531d1439409f74db18924e1
whitedns_cleanip,internal/bundledata/bundledata.go,same,beb1d495322a193a0a3d3783f783b470e0ecf2c380f9544d3976d0147497f945,beb1d495322a193a0a3d3783f783b470e0ecf2c380f9544d3976d0147497f945
whitedns_cleanip,internal/bundledata/embedded/IranASNs/filtered_ipv4.csv,modified,ba5ff95f9a33d1285b81527e2ed29e657dbe9ac3ae697721c61fdc56d6d16645,9efb51ff91b4ca98cf29ffced29fc04c65d195b549571870939e61a2afbd7681
whitedns_cleanip,internal/bundledata/embedded/IranASNs/filtered_ipv6.csv,modified,a87a9e7d95f2897bf5bd3874a696fe5d3dc3fb584ec8a926fa8a57d1459f425d,0aeb3b2ed12d187c5720b43475c9b03e63e05e246ed38f559017f83e00387241
whitedns_cleanip,internal/bundledata/embedded/assets/cf-domains.txt,same,50003b3283611dab1818db58212e5c7c3a6c7257a254259b2c47ff2a931fc1a5,50003b3283611dab1818db58212e5c7c3a6c7257a254259b2c47ff2a931fc1a5
whitedns_cleanip,internal/config/config.go,same,85de3c98118584d67afda73cbbda58501de5b750d988f1ca3e4e6bc5a5d9d096,85de3c98118584d67afda73cbbda58501de5b750d988f1ca3e4e6bc5a5d9d096
whitedns_cleanip,internal/configmaker/configmaker.go,same,1fb3f3d09ec8d529f4f8cbe04918d5b6c52a1eb7091e3b5a03fbd7bc3e4198ba,1fb3f3d09ec8d529f4f8cbe04918d5b6c52a1eb7091e3b5a03fbd7bc3e4198ba
whitedns_cleanip,internal/configmaker/vmess_test.go,same,b8a18ab67e20abc4c6c31965de0ee6807b8b4331a0c015729adce96e608a9f8e,b8a18ab67e20abc4c6c31965de0ee6807b8b4331a0c015729adce96e608a9f8e
whitedns_cleanip,internal/dnsscan/hijack.go,removed,6dce31f5ea50328960eabcacce49bd7cd2547bcf0912e6451491aaf3f5108ee8,n/a
whitedns_cleanip,internal/dnsscan/hijack_test.go,removed,802e4caec9dc0373c798de492e3ee2a616849eb35ba7dbae390a3490a8b394ff,n/a
whitedns_cleanip,internal/dnsscan/mobile_report_test.go,removed,f39bfb2482106b3ba1163e929035ddbaa36f2f0583c583da10fc9f5377b38b02,n/a
whitedns_cleanip,internal/dnsscan/poison_detection_test.go,removed,ccd2f6fa884f5e4b489d1bedb34d601593880ff1c77127e92fd632814cf4c7dd,n/a
whitedns_cleanip,internal/dnsscan/probe.go,modified,c7a8fb962b0e257e327e81a7c532604e499933e2260fbb1aa89960ab42957a10,8ba99cd19e27de12841d8d99d2fa267578a3134209cbfaefad0af829d6fe819c
whitedns_cleanip,internal/dnsscan/report.go,modified,03d6927f67c6c885895bc3b03c214df162f9669637c7fd45090d7536076cda2a,240b78b954bfa9f23e7a652b524b7c1cf891c2cfba107e377d4897a462c2cfca
whitedns_cleanip,internal/dnsscan/scan.go,modified,c1dd03b051c78d0bcec89cde99d0553c1b70d78e470fb73ef4cce69681d1640f,3f9ad842bc1d159bb2d5ba1284a32acd36680451d9c53c273db354e11a3d6a14
whitedns_cleanip,internal/dnsscan/scan_performance_test.go,removed,12255b80f340b16c1d62d77e0fd887a2268f6f0795195a79f32834f24d74e0c2,n/a
whitedns_cleanip,internal/dnsscan/transport_selection_test.go,removed,cd23f80e10f456da3e9975dfd7e19b8c63387946cfa2d7ede2ae1b60dabb3edd,n/a
whitedns_cleanip,internal/dnsscan/truth.go,modified,a55b0b80c8d3de993d4ffee4bf8be4fa68d2827e7e8e1d008b4f84d151f81cd3,bd2783e5091a8bdbaf94f62739dc28b313e7f240b79044a4d03c01287fa50ab6
whitedns_cleanip,internal/dnsscan/utls.go,same,2ef2264cc942752f06eca298fc5d8b5d04a4b7ffd0a0ec0af92b947c4451f89f,2ef2264cc942752f06eca298fc5d8b5d04a4b7ffd0a0ec0af92b947c4451f89f
whitedns_cleanip,internal/dnsscan/utls_test.go,same,bff8e978b8f9a0ecee76aaeb8bae2af6526a0b7a87b295841b5be22a54716189,bff8e978b8f9a0ecee76aaeb8bae2af6526a0b7a87b295841b5be22a54716189
whitedns_cleanip,internal/dnsscan/wire.go,modified,4f011b8f61458a5f40243c4fb8a14cffc90b71e164be13faddde377741686e05,406dcf4acd4596f0e349e1912504415a341ae6380f246783458190554f007bbe
whitedns_cleanip,internal/dnstt/README.md,same,1e24634b9131b6dcd9153204f6ebbd11a0cc162dd00c7c52a52003b5e9b2f0ba,1e24634b9131b6dcd9153204f6ebbd11a0cc162dd00c7c52a52003b5e9b2f0ba
whitedns_cleanip,internal/dnstt/backend.go,same,a389149bbef043e50b30e5b9890c6911d8d152c1fe982c8c03ae50944f858dd3,a389149bbef043e50b30e5b9890c6911d8d152c1fe982c8c03ae50944f858dd3
whitedns_cleanip,internal/dnstt/dial.go,same,70900b7e1009c23bcdbb0aea10f68cbcf4d282e1baeb02aa09cf810cd4e1219b,70900b7e1009c23bcdbb0aea10f68cbcf4d282e1baeb02aa09cf810cd4e1219b
whitedns_cleanip,internal/dnstt/dns/dns.go,same,ea6a4c1db070a154dee77f617b722997a21602a4e04e6d072c7c3c40d87b90a5,ea6a4c1db070a154dee77f617b722997a21602a4e04e6d072c7c3c40d87b90a5
whitedns_cleanip,internal/dnstt/dns/dns_test.go,same,e9486d0e7ed9c51450f64998f4ba80393f98c3b38ac5f2a50e47dfe249001e74,e9486d0e7ed9c51450f64998f4ba80393f98c3b38ac5f2a50e47dfe249001e74
whitedns_cleanip,internal/dnstt/dnspacketconn.go,same,0767681df3623805ea98577b2fa77f3e92f33a97e69bc448c33b15c835e47d12,0767681df3623805ea98577b2fa77f3e92f33a97e69bc448c33b15c835e47d12
whitedns_cleanip,internal/dnstt/noise/noise.go,same,30e1cec30e7f0c5371967f8543e3a67d98ddf930fe498eb98d5691e57566e2c3,30e1cec30e7f0c5371967f8543e3a67d98ddf930fe498eb98d5691e57566e2c3
whitedns_cleanip,internal/dnstt/noise/noise_test.go,same,eaa562986dd840b12d2b36f26688aedf7bb3988bc29b06936411996f287ecbc6,eaa562986dd840b12d2b36f26688aedf7bb3988bc29b06936411996f287ecbc6
whitedns_cleanip,internal/dnstt/streampacketconn.go,same,8cf804921302b4bc3083815db37fa1da9a7a97a6a5175c24e4003cf40860d7af,8cf804921302b4bc3083815db37fa1da9a7a97a6a5175c24e4003cf40860d7af
whitedns_cleanip,internal/dnstt/streampacketconn_test.go,same,bb80572a716bf8f71ecf76f77b92ab9c49b30ddfc2c9ae00bf8f80640faa4320,bb80572a716bf8f71ecf76f77b92ab9c49b30ddfc2c9ae00bf8f80640faa4320
whitedns_cleanip,internal/dnstt/turbotunnel/clientid.go,same,80e16984c072ddbb197ed9cd03b480c4f5ad2e15b9e68e8901187fc1cd8b7dc3,80e16984c072ddbb197ed9cd03b480c4f5ad2e15b9e68e8901187fc1cd8b7dc3
whitedns_cleanip,internal/dnstt/turbotunnel/consts.go,same,e86fd8a716d288b4bf088cec1367e212b878af11444f756739324fad6944c825,e86fd8a716d288b4bf088cec1367e212b878af11444f756739324fad6944c825
whitedns_cleanip,internal/dnstt/turbotunnel/queuepacketconn.go,same,5f89b88474d980a56c7555591673980844200dc862929aa4cb1a7f2d292e4d93,5f89b88474d980a56c7555591673980844200dc862929aa4cb1a7f2d292e4d93
whitedns_cleanip,internal/dnstt/turbotunnel/remotemap.go,same,eed357efec52b55de396cc1ce998287e2f0a7e730ce0fa53a8366145f424abd3,eed357efec52b55de396cc1ce998287e2f0a7e730ce0fa53a8366145f424abd3
whitedns_cleanip,internal/e2e/dnstt.go,same,f315a7b0dbe6c67575c82b92ecc6889ca59b112eb2e9ad0e92fe9f12a7816061,f315a7b0dbe6c67575c82b92ecc6889ca59b112eb2e9ad0e92fe9f12a7816061
whitedns_cleanip,internal/e2e/dnstt_test.go,same,5fe7c48bd102c9cc90fd507137b740417d17a0ecf32653cf2a64131a5d2627ef,5fe7c48bd102c9cc90fd507137b740417d17a0ecf32653cf2a64131a5d2627ef
whitedns_cleanip,internal/e2e/e2e.go,same,20efccb46adc145f2a07423f6615926b351ef15463c41b69069254717335d5ca,20efccb46adc145f2a07423f6615926b351ef15463c41b69069254717335d5ca
whitedns_cleanip,internal/e2e/e2e_test.go,same,bbf08908cef6b04b30d144c2e8bea76411ddf8e9401e594ec288fe8f68dc4c7d,bbf08908cef6b04b30d144c2e8bea76411ddf8e9401e594ec288fe8f68dc4c7d
whitedns_cleanip,internal/mmdf/ca.go,same,3ad10ca0b247c065bd4c1d3291bdb5b85ee3977318c15808dfcbe1010f8f9a9e,3ad10ca0b247c065bd4c1d3291bdb5b85ee3977318c15808dfcbe1010f8f9a9e
whitedns_cleanip,internal/nmap/embed.go,same,60efca8a8b6fd9bb6aad4403b286afe87132cd80933a3d1721d5a845fb372d37,60efca8a8b6fd9bb6aad4403b286afe87132cd80933a3d1721d5a845fb372d37
whitedns_cleanip,internal/nmap/manager.go,same,9f32557d21c80c73365f092412998ce9d53b3804b8ecd6cce0ccfc0352c68ea0,9f32557d21c80c73365f092412998ce9d53b3804b8ecd6cce0ccfc0352c68ea0
whitedns_cleanip,internal/proxy/server.go,same,d92817d8e555fc423ee7764518ce76dec4c86cfd5b49034d711e823ec4480e14,d92817d8e555fc423ee7764518ce76dec4c86cfd5b49034d711e823ec4480e14
whitedns_cleanip,internal/router/persistence.go,same,b9754d5b7974a71ce1da5c48b2d5de7983b72725d9bf164056e8d374d1fc5ab6,b9754d5b7974a71ce1da5c48b2d5de7983b72725d9bf164056e8d374d1fc5ab6
whitedns_cleanip,internal/router/router.go,same,fe966ab59fdfd2893c05c0676497c0fefc6f7ad9f25f2750c9ddc37504ab56ef,fe966ab59fdfd2893c05c0676497c0fefc6f7ad9f25f2750c9ddc37504ab56ef
whitedns_cleanip,internal/router/types.go,same,f70ed1d0eea986050cdb2a7824e69018bab9aa5c39d65b2822b27108c2758914,f70ed1d0eea986050cdb2a7824e69018bab9aa5c39d65b2822b27108c2758914
whitedns_cleanip,internal/rules/engine.go,same,120ac3ee04cdb25798970f5390461e2dae9f7946a1e95239b4862d4bff16cfaf,120ac3ee04cdb25798970f5390461e2dae9f7946a1e95239b4862d4bff16cfaf
whitedns_cleanip,internal/scanner/Untitled-1.py,same,992a2f3f00794bdb4664f9365f4b7a0ebe3064a962a91b1c3af258a27fc2cc7d,992a2f3f00794bdb4664f9365f4b7a0ebe3064a962a91b1c3af258a27fc2cc7d
whitedns_cleanip,internal/scanner/adaptive_throttle.go,same,418f6da08ccd0a01040998bff5a7b1f38e16bc8fbc1bf3f7b761f9980e637c54,418f6da08ccd0a01040998bff5a7b1f38e16bc8fbc1bf3f7b761f9980e637c54
whitedns_cleanip,internal/scanner/cidr.go,same,07ffc90a8edaebcc274d6acd6efb4d1bd7ee72aabc2ffb8ef03c2593ae01db68,07ffc90a8edaebcc274d6acd6efb4d1bd7ee72aabc2ffb8ef03c2593ae01db68
whitedns_cleanip,internal/scanner/export.go,same,020df383383a2d1de7a9aa5bc9759c1f1f8362fe46d302a20930b6cae5c5b28f,020df383383a2d1de7a9aa5bc9759c1f1f8362fe46d302a20930b6cae5c5b28f
whitedns_cleanip,internal/scanner/fdlimit_unix.go,same,23b6517c62b82891a416f930be2d44270164e8baed3a88f67523b1ffccd286c4,23b6517c62b82891a416f930be2d44270164e8baed3a88f67523b1ffccd286c4
whitedns_cleanip,internal/scanner/fdlimit_windows.go,same,e16593ebb1cdd5c2de78c248cc4e4b19bcde8d267a0e7b97032d387e244d8b99,e16593ebb1cdd5c2de78c248cc4e4b19bcde8d267a0e7b97032d387e244d8b99
whitedns_cleanip,internal/scanner/ips.go,modified,76e78f05ffc773cfa075fa81f3423a7d8f617c0d28b39452fcc1a77bbbe14921,2168c226efff27b13b04101d7e90b07eb3e3da2852d718c11e5eb832c9e01ed6
whitedns_cleanip,internal/scanner/ips_optimized.go,modified,04a400cb27b793cfa79b2a21cd15269990d197b1a11842cc260cdfe8900c9464,e584b525d380068fbcfe7f13a8bb49823adf3fda2cb6bd926e1d688b7ae9230e
whitedns_cleanip,internal/scanner/network_health.go,modified,edf83d85f560a9498e4df217dbc329e456c1bfdbcf09f338d11c2a8211e4a9f7,bdb16e4d1c1c80698d1a8e2fa3e210339fb13e570978644e50d5c279835d66e4
whitedns_cleanip,internal/scanner/network_health_test.go,same,4e4db957bc5b5e6d287589934bbca597597548cb1df8711e2e37a3e3276e5496,4e4db957bc5b5e6d287589934bbca597597548cb1df8711e2e37a3e3276e5496
whitedns_cleanip,internal/scanner/pause.go,same,1942ee4e77254b6c67f9628020e6e9157d35e27941f82dcb61ea87ba320e616a,1942ee4e77254b6c67f9628020e6e9157d35e27941f82dcb61ea87ba320e616a
whitedns_cleanip,internal/scanner/ports.go,same,a652378df7c32b3d37182fe75e1436dada80f06b73001275955489ddb51fcfd5,a652378df7c32b3d37182fe75e1436dada80f06b73001275955489ddb51fcfd5
whitedns_cleanip,internal/scanner/preflight.go,same,49cc5d11b647a993e4c4d8fe198c9710ee9dcf20f2380f1cc5a3594e1a75c1ea,49cc5d11b647a993e4c4d8fe198c9710ee9dcf20f2380f1cc5a3594e1a75c1ea
whitedns_cleanip,internal/scanner/proxy_scan.go,same,cb929612c0e5a64ae81975e560ec5a951f49b44319757f2d4f251024ae4ed629,cb929612c0e5a64ae81975e560ec5a951f49b44319757f2d4f251024ae4ed629
whitedns_cleanip,internal/scanner/resources.go,same,f1c3f22e479a075d87e1d2046389f908e5b65df685160b3714b01d2d9c048318,f1c3f22e479a075d87e1d2046389f908e5b65df685160b3714b01d2d9c048318
whitedns_cleanip,internal/scanner/rootca.go,same,6781e47f14771c05b2e04de7947c6fe39d9cb0bff61e227463e221ac16d47c1d,6781e47f14771c05b2e04de7947c6fe39d9cb0bff61e227463e221ac16d47c1d
whitedns_cleanip,internal/scanner/sni_test.go,same,d86cb78e7209fccb8e62fc573712303fa29677f28cce8ad444cd740f7cf2b339,d86cb78e7209fccb8e62fc573712303fa29677f28cce8ad444cd740f7cf2b339
whitedns_cleanip,internal/scanner/speed_report_html.go,removed,aa8fae8181eea7c072d8e8523bc15a2d0c3ca50daab2c0ee9f28c916d4548e7f,n/a
whitedns_cleanip,internal/scanner/speed_report_html_test.go,removed,54705db5e3e090bab322271497e746c019efec75ae772ecbff5ad904192fa29f,n/a
whitedns_cleanip,internal/scanner/speedrank.go,modified,7a34966ade7205d8c0f89f7d89d9d6507f79e40bf7e41b1f710e7339107587ef,e699caee2c5bd5c7c05ceb37dfaaaaf649a1dfb7e00ffb08737b3fffe82a28f2
whitedns_cleanip,internal/scanner/speedrank_test.go,removed,e471f1f667419bcc08b93fd198d07e349beeb6330244d5e616946136e7586e36,n/a
whitedns_cleanip,internal/scanner/toolpath.go,same,789948c7227637e0fcea9a1348f725b65a8a4dcbb5fa59077624b3b05cdba98b,789948c7227637e0fcea9a1348f725b65a8a4dcbb5fa59077624b3b05cdba98b
whitedns_cleanip,internal/scanner/types.go,same,486a1005792a2d1a77cc973832c7655e709bf6bbfe3dcec4c92f73f0f8052a47,486a1005792a2d1a77cc973832c7655e709bf6bbfe3dcec4c92f73f0f8052a47
whitedns_cleanip,internal/storage/storage.go,same,6e8b545be929a2d2d5ba4bdf7a213eb5345f34a3e21d2c8260c0148cb688765d,6e8b545be929a2d2d5ba4bdf7a213eb5345f34a3e21d2c8260c0148cb688765d
whitedns_cleanip,internal/tlsprobe/config.go,same,bfc44670be78d175d71f4d3bdd453371555bc860b9557c635003241f7e4a8a12,bfc44670be78d175d71f4d3bdd453371555bc860b9557c635003241f7e4a8a12
whitedns_cleanip,internal/tlsprobe/result.go,same,ad67d4f67a990e660f2060552f56c7fcfd33bba7eba2666575f905804a336d0c,ad67d4f67a990e660f2060552f56c7fcfd33bba7eba2666575f905804a336d0c
whitedns_cleanip,internal/tlsprobe/scanner.go,same,39a6e10d3b76a7e57001f521c68ebb260a70760b4db77d847b9567414c586250,39a6e10d3b76a7e57001f521c68ebb260a70760b4db77d847b9567414c586250
whitedns_cleanip,internal/tlsprobe/tlsprobe.go,same,5d7a7ddbec9aa160ec4661efce8ddd448d9394da87e71aabcd7b6cf8e4a0b23f,5d7a7ddbec9aa160ec4661efce8ddd448d9394da87e71aabcd7b6cf8e4a0b23f
whitedns_cleanip,internal/ui/asn_export.go,same,016571f6f007da8c6855189f947b9cb126053af5771492b96486ea90f70f3bf0,016571f6f007da8c6855189f947b9cb126053af5771492b96486ea90f70f3bf0
whitedns_cleanip,internal/ui/clipboard_helper_other.go,same,739e6dfb627ac7c79a4b1b25924fdee948ee3acad2c217f24c669d4e298b43c1,739e6dfb627ac7c79a4b1b25924fdee948ee3acad2c217f24c669d4e298b43c1
whitedns_cleanip,internal/ui/clipboard_helper_windows.go,same,3f897716b129c5e94d5e3c8d10f303269beb884f17ec04d57e761dbca0303b91,3f897716b129c5e94d5e3c8d10f303269beb884f17ec04d57e761dbca0303b91
whitedns_cleanip,internal/ui/clipboard_paste.go,same,6ea7fd9a7d52faee32d0e08a831cad161e56cfedcbfaf1187c6debfe18bccd4d,6ea7fd9a7d52faee32d0e08a831cad161e56cfedcbfaf1187c6debfe18bccd4d
whitedns_cleanip,internal/ui/config_maker.go,same,e491466a17d3f784a026e57beea475ccdcfe3f247bc41ba07861287140a82e66,e491466a17d3f784a026e57beea475ccdcfe3f247bc41ba07861287140a82e66
whitedns_cleanip,internal/ui/config_maker_test.go,same,d6e581c91f0e7dde29351fcc3b45860bb656bfb2524b7fbb20a36af056dcc7d4,d6e581c91f0e7dde29351fcc3b45860bb656bfb2524b7fbb20a36af056dcc7d4
whitedns_cleanip,internal/ui/dns_scan.go,modified,307df5e2167b83f527f4fae0f5bb133f6513e551898c06639a15d4f90d987c81,60adad4c9a8b8d1a34b14b979196857dc9078c3d46890d59de1b9208006df6ca
whitedns_cleanip,internal/ui/dns_scan_transport_test.go,removed,9ae1c81bdddf152feb0ed3af1a9e0fb3635a59a3d4062bcfb77f2e50cf2e2d35,n/a
whitedns_cleanip,internal/ui/dpi_features.go,same,6b8eedcbc398b4bba804ba1d7043f7dd433c32b67cad12167891e2a9bf85ef8d,6b8eedcbc398b4bba804ba1d7043f7dd433c32b67cad12167891e2a9bf85ef8d
whitedns_cleanip,internal/ui/dpi_state.go,same,1ca926df864a8f4c53cce5b98e63dfa90bfcb6ff34aadd5d8dda6887e64ddf97,1ca926df864a8f4c53cce5b98e63dfa90bfcb6ff34aadd5d8dda6887e64ddf97
whitedns_cleanip,internal/ui/e2e_tui.go,same,1ecc2373aa946c5d188df126c182b345f42dd7acba78e48c6919b4d5c47384bd,1ecc2373aa946c5d188df126c182b345f42dd7acba78e48c6919b4d5c47384bd
whitedns_cleanip,internal/ui/e2e_tui_test.go,same,6c97dc1430ba3828fcc14ecd3581bfa0fd7bb5065a82863dab2ce703ab9b5f15,6c97dc1430ba3828fcc14ecd3581bfa0fd7bb5065a82863dab2ce703ab9b5f15
whitedns_cleanip,internal/ui/formatter.go,same,d7c0af4b5514bf9fd269404b7268893eb2b6e661828af57812f882970f6406d4,d7c0af4b5514bf9fd269404b7268893eb2b6e661828af57812f882970f6406d4
whitedns_cleanip,internal/ui/menu.go,modified,a219fb8171f462ab0ebeb94aab3b11553be03def1ebb206a1748028bbb8b56f1,ca9254daaf0ed26b977aecb6b44a9623e39f2ff9da38fa998cb036a87960e36a
whitedns_cleanip,internal/ui/tui.go,modified,4295fd98a16de6a4ca44dbcb4ae664a85aa6dd48d59c11d7561ce5f61458863e,f7a5f06eda6268fb784e3ae81397582a626b087d1983abc6fdecdfb74d4434c9
whitedns_cleanip,internal/ui/tui_test.go,same,4131c35cdbf75e6a7ed7da7716e7e3da7b604aa76d67f798ffda0bab715ce85b,4131c35cdbf75e6a7ed7da7716e7e3da7b604aa76d67f798ffda0bab715ce85b
whitedns_cleanip,mobile/api.go,modified,989a47b5b6dcadc547bced1fc5a21a76819975d44eb848ba01e22fbf085fcaf7,0c262be2a93ef05ceedb18d6aaca9a7b97875c94622935e96e459d606057e6d5
whitedns_cleanip,mobile/api_test.go,modified,b8442b4d828c2f56f9975620194b32e5a73d4bdf7dcf61e173ba8ab8a53eac0b,f62fce8ca19ae46f0a3f2cb80ea276d903d4c6910dc2a440a129cf2910441c10
whitedns_cleanip,mobile/callbacks.go,same,c9987d4d9fd14bd2404bef1ba14505d6f3b4f46204935ebd177da25cdcdf27b6,c9987d4d9fd14bd2404bef1ba14505d6f3b4f46204935ebd177da25cdcdf27b6
whitedns_cleanip,mobile/configmaker.go,same,d2ff88d92d376aaebab54421236751c963f3225db11b96c65854316e1a2b8afb,d2ff88d92d376aaebab54421236751c963f3225db11b96c65854316e1a2b8afb
whitedns_cleanip,mobile/handle.go,same,1f4febdd54c061b73ab4e855a3ebc1971990d535d9c925026e57ea9c837f0bf3,1f4febdd54c061b73ab4e855a3ebc1971990d535d9c925026e57ea9c837f0bf3
whitedns_cleanip,mobile/types.go,modified,6f50f9c9e9a01aa7565dbbf2140eebb65ad85d75ad2eb9ba770e7f0a119c06ad,3b7ee20e1c4c354a84fc8df6f575d5523cffd32ea94261517d71da8043559696
whitedns_cleanip,outputs/app-icon-pack/android/play-store-icon.png,same,da3e86ab18ab11378be639fc7739bd071483f686b668db67d1921a588cf5534a,da3e86ab18ab11378be639fc7739bd071483f686b668db67d1921a588cf5534a
whitedns_cleanip,outputs/app-icon-pack/android/res/mipmap-hdpi/ic_launcher.png,same,3ba8a630c6eaf1bf0af8e36c566b9a9cae08413da7ce322f531c97b6d40bff71,3ba8a630c6eaf1bf0af8e36c566b9a9cae08413da7ce322f531c97b6d40bff71
