path,change_type,baseline_sha256,current_sha256,reason
Makefile,modified,3b6a9871781a7dd426f6aff5b684e74cd68297ffc6e796e4aa30e4bf940e3cba,6503a86ba3bdbc2d2cc7e7e9b95d3adff34848ef2fe67dade4bd67dc857ecac9,wire post-refactor-160 convergence into canonical repository verification
docs/current-system.md,modified,4ab4cf2375086f8b5cf7b9e3d3fc5adf9a0d48976a78d29d739c5a0ddde01c5e,ac3b31937a99d511fbe9c11772614edef2ea0f2f294590ecfb7e92db1bced2c2,"document post-refactor-160 runtime authority, safety, diagnostics, mobile, and refresh contracts"
governance/convergence/post-refactor-160-baseline-files.csv,added,n/a,3aabed9dbb13f23f7bdf3f5913eb1bd7fd4af243c20a4a7eab3493ae0499bcd0,"post-refactor-160 peer evidence, omission accountability, and convergence governance"
governance/convergence/post-refactor-160-capability-counts.csv,added,n/a,f00ad1f63bfbcd65ba8f6cf508b5d66c22769b097241d8df892801aff3a0cf0c,"post-refactor-160 peer evidence, omission accountability, and convergence governance"
governance/convergence/post-refactor-160-directories.csv,added,n/a,7fbd05da421d57e92f253fe404e01261a0308d17c1a1c3bdcd79a3cf3484bb97,"post-refactor-160 peer evidence, omission accountability, and convergence governance"
governance/convergence/post-refactor-160-donor-decisions.csv,added,n/a,914179f9174e2c1c84e0d6001f690aca901f4d34eef0bd465a967549ce572247,"post-refactor-160 peer evidence, omission accountability, and convergence governance"
governance/convergence/post-refactor-160-final-report.md,added,n/a,e4be9fbaae05af59818fc66902e3839f5c99996353dc29ffa917852795d5a9f1,"post-refactor-160 peer evidence, omission accountability, and convergence governance"
governance/convergence/post-refactor-160-hash-overlaps.csv,added,n/a,231632aa42bc17c7f3678148be4cf61057d5f9bc9e0f7722559e69cb6b9ba8e7,"post-refactor-160 peer evidence, omission accountability, and convergence governance"
governance/convergence/post-refactor-160-high-level-plane-audit.csv,added,n/a,64e7aeeca29158e331a32e06d8c4f5e010027020321722aa255a70a34be713d0,"post-refactor-160 peer evidence, omission accountability, and convergence governance"
governance/convergence/post-refactor-160-mechanism-symbol-hotspots.csv,added,n/a,049ff43881d5c8d335589613e6f367ab673fbc0a5f3de77c78e93e22974d59e5,"post-refactor-160 peer evidence, omission accountability, and convergence governance"
governance/convergence/post-refactor-160-modules.csv,added,n/a,ad2d79d2d1e2514d33a09f249e53052701d2fba4e20dfbcbcd2c0b740332ffe4,"post-refactor-160 peer evidence, omission accountability, and convergence governance"
governance/convergence/post-refactor-160-nested-archives.csv,added,n/a,29bd3c85039c5b04a8ec61806be107b96fbc65031770e9fe7cc72e8b433bbdf4,"post-refactor-160 peer evidence, omission accountability, and convergence governance"
governance/convergence/post-refactor-160-new-adoption-ledger.csv,added,n/a,bdd6d4db0a3f7b2c04e821eea6bf4387d45eea9fa1ab093544ca9200b258b377,"post-refactor-160 peer evidence, omission accountability, and convergence governance"
governance/convergence/post-refactor-160-new-donors.csv,added,n/a,b6091a04dbcd8e7c7eda6e3ba59386163ed328b824fba53f1feda1e75e7680e0,"post-refactor-160 peer evidence, omission accountability, and convergence governance"
governance/convergence/post-refactor-160-omission-audit.md,added,n/a,4dca0d02c655601789ee19e82ffeedee55798f5f349b2852616fb4051613a2b9,"post-refactor-160 peer evidence, omission accountability, and convergence governance"
governance/convergence/post-refactor-160-summary.json,added,n/a,fb03951ea99c8c2550bd686228b61518de10274bf5b4949d972de38ac7e959a9,"post-refactor-160 peer evidence, omission accountability, and convergence governance"
governance/convergence/post-refactor-160-surface-accountability.csv,added,n/a,4498a65d1e5800f9c7199224d7c5d5efe82d422e6de8e0ba7077e05e744d96af,"post-refactor-160 peer evidence, omission accountability, and convergence governance"
governance/convergence/post-refactor-160-symbols.csv,added,n/a,9f46a83e3646e46acd9d1e8a2b796d58ee6f5caf7853062ee5e76e36ab96ccf0,"post-refactor-160 peer evidence, omission accountability, and convergence governance"
governance/convergence/post-refactor-160-target-decisions.csv,added,n/a,350f062c2aca1c8489549e78f007aaa5d61e13a137b8def8f4d93124c6dcec9f,"post-refactor-160 peer evidence, omission accountability, and convergence governance"
governance/convergence/post-refactor-160-validation.md,added,n/a,855416dba69536bc8041a7b0cfff59006d58271c720868dcd40ff5246c7583c4,"post-refactor-160 peer evidence, omission accountability, and convergence governance"
scripts/checks/check_final_convergence.py,modified,2f20352c949ce7c1ca1edd017829f9b66cf2f49ba40d122d743b0fb8093c12da,1008d29dd0dda1f87aac36b25e362a1c3f47f1aa472e903dffc19cab0748f3de,map retired configuration-mutation anchors to their post-refactor-160 authoritative successors
scripts/checks/check_mobile_product.py,modified,9fee04b33cdce813f66089e3e47fccfe950dc548949846b26e75fbf24e4a1eae,33dad4f498e75baad37ae74767d99915019eee73a84650eba12cac9e8fce3f66,strengthen repository/mobile verification for per-app policy and passive physical-underlay ownership
scripts/checks/check_post_refactor_141_convergence.py,modified,d92b394fefcff350c1e9f55ca13c8a0d048bd09849df2f52b2d85984cecf87ba,41066fdf77084ab33f2b26c4a3e872247fa7746ccd5337ca8beadc31da393860,freeze historical post-refactor-141 claims against the immutable post-refactor-160 baseline
